Location,Rep,Time,wind_speed,wind_direction,rainfall
Horsham dryland,2,2019-11-04T11:10:00Z,2.34,275.004987,0
Horsham dryland,2,2019-11-04T11:20:00Z,2.13,274.659931,0
Horsham dryland,2,2019-11-04T11:30:00Z,1.3199999999999998,287.684392,0
Horsham dryland,2,2019-11-04T11:40:00Z,1.0599999999999998,288.624043,0
Horsham dryland,2,2019-11-04T11:50:00Z,0.94,299.545444,0
Horsham dryland,2,2019-11-04T12:00:00Z,0.6599999999999999,304.12648,0
Horsham dryland,2,2019-11-04T12:10:00Z,0.62,306.151211,0
Horsham dryland,2,2019-11-04T12:20:00Z,0.52,312.980534,0
Horsham dryland,2,2019-11-04T12:30:00Z,0.7999999999999999,296.565051,0
Horsham dryland,2,2019-11-04T12:40:00Z,0.98,311.694796,0
Horsham dryland,2,2019-11-04T12:50:00Z,0.73,302.985121,0
Horsham dryland,2,2019-11-04T13:00:00Z,0.5,310.30352799999997,0
Horsham dryland,2,2019-11-04T13:10:00Z,0.47,311.344405,0
Horsham dryland,2,2019-11-04T13:20:00Z,0.58,310.625671,0
Horsham dryland,2,2019-11-04T13:30:00Z,0.59,309.11564,0
Horsham dryland,2,2019-11-04T13:40:00Z,0.41,309.992436,0
Horsham dryland,2,2019-11-04T13:50:00Z,0.38999999999999996,311.101309,0
Horsham dryland,2,2019-11-04T14:00:00Z,0.48,311.101309,0
Horsham dryland,2,2019-11-04T14:10:00Z,0.45999999999999996,310.064696,0
Horsham dryland,2,2019-11-04T14:20:00Z,0.49,308.712438,0
Horsham dryland,2,2019-11-04T14:30:00Z,0,308.624679,0
Horsham dryland,2,2019-11-04T14:40:00Z,0,308.712438,0
Horsham dryland,2,2019-11-04T14:50:00Z,0.47,310.381678,0
Horsham dryland,2,2019-11-04T15:00:00Z,0,311.418705,0
Horsham dryland,2,2019-11-04T15:10:00Z,0,318.002928,0
Horsham dryland,2,2019-11-04T15:20:00Z,0,295.159302,0
Horsham dryland,2,2019-11-04T15:30:00Z,0,294.508905,0
Horsham dryland,2,2019-11-04T15:40:00Z,0,280.3692,0.2
Horsham dryland,2,2019-11-04T15:50:00Z,0.47,302.531786,0
Horsham dryland,2,2019-11-04T16:00:00Z,0.019999999999999997,298.01971,0
Horsham dryland,2,2019-11-04T16:10:00Z,0,297.41865,0
Horsham dryland,2,2019-11-04T16:20:00Z,0,297.518221,0
Horsham dryland,2,2019-11-04T16:30:00Z,0,297.669653,0
Horsham dryland,2,2019-11-04T16:40:00Z,0,301.04171,0
Horsham dryland,2,2019-11-04T16:50:00Z,0,312.85539,0
Horsham dryland,2,2019-11-04T17:00:00Z,0,312.85539,0
Horsham dryland,2,2019-11-04T17:10:00Z,0,312.85539,0
Horsham dryland,2,2019-11-04T17:20:00Z,0,312.85539,0
Horsham dryland,2,2019-11-04T17:30:00Z,0,325.335494,0
Horsham dryland,2,2019-11-04T17:40:00Z,0.11,1.353192,0
Horsham dryland,2,2019-11-04T17:50:00Z,0.049999999999999996,0.337692,0
Horsham dryland,2,2019-11-04T18:00:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T18:10:00Z,0.13,0.337692,0
Horsham dryland,2,2019-11-04T18:20:00Z,0.13999999999999999,68.459024,0
Horsham dryland,2,2019-11-04T18:30:00Z,0.39999999999999997,62.096245,0
Horsham dryland,2,2019-11-04T18:40:00Z,0.06999999999999999,0.451139,0
Horsham dryland,2,2019-11-04T18:50:00Z,0.48,0.337692,0
Horsham dryland,2,2019-11-04T19:00:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T19:10:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T19:20:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T19:30:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T19:40:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T19:50:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T20:00:00Z,0,0.337692,0
Horsham dryland,2,2019-11-04T20:10:00Z,0.19,347.863176,0
Horsham dryland,2,2019-11-04T20:20:00Z,0.7799999999999999,302.766022,0
Horsham dryland,2,2019-11-04T20:30:00Z,1.18,301.340343,0
Horsham dryland,2,2019-11-04T20:40:00Z,0.6799999999999999,303.984753,0
Horsham dryland,2,2019-11-04T20:50:00Z,1.3199999999999998,308.425427,0
Horsham dryland,2,2019-11-04T21:00:00Z,0.89,315.110823,0
Horsham dryland,2,2019-11-04T21:10:00Z,1.9699999999999998,348.33603,0
Horsham dryland,2,2019-11-04T21:20:00Z,2.5199999999999996,351.663799,0
Horsham dryland,2,2019-11-04T21:30:00Z,2.4699999999999998,330.807084,0
Horsham dryland,2,2019-11-04T21:40:00Z,2.71,352.807834,0
Horsham dryland,2,2019-11-04T21:50:00Z,2.5999999999999996,329.466036,0
Horsham dryland,2,2019-11-04T22:00:00Z,3.84,319.341676,0
Horsham dryland,2,2019-11-04T22:10:00Z,2.25,316.27303,0
Horsham dryland,2,2019-11-04T22:20:00Z,2.96,301.218403,0
Horsham dryland,2,2019-11-04T22:30:00Z,2.6799999999999997,344.216171,0
Horsham dryland,2,2019-11-04T22:40:00Z,3.8099999999999996,302.808017,0
Horsham dryland,2,2019-11-04T22:50:00Z,3.03,319.519911,0
Horsham dryland,2,2019-11-04T23:00:00Z,3.34,335.707899,0
Horsham dryland,2,2019-11-04T23:10:00Z,3.51,297.817219,0
Horsham dryland,2,2019-11-04T23:20:00Z,4.3999999999999995,345.855379,0
Horsham dryland,2,2019-11-04T23:30:00Z,3.62,337.796521,0
Horsham dryland,2,2019-11-04T23:40:00Z,3.67,336.283811,0
Horsham dryland,2,2019-11-04T23:50:00Z,3.28,326.755647,0
Horsham dryland,2,2019-11-05T00:00:00Z,3.2099999999999995,347.849089,0
Horsham dryland,2,2019-11-05T00:10:00Z,3.44,352.619364,0
Horsham dryland,2,2019-11-05T00:20:00Z,3.54,323.165514,0
Horsham dryland,2,2019-11-05T00:30:00Z,3.8999999999999995,350.537678,0
Horsham dryland,2,2019-11-05T00:40:00Z,4.279999999999999,318.04976,0
Horsham dryland,2,2019-11-05T00:50:00Z,4.319999999999999,1.510492,0
Horsham dryland,2,2019-11-05T01:00:00Z,2.89,330.080791,0
Horsham dryland,2,2019-11-05T01:10:00Z,4.22,359.377244,0
Horsham dryland,2,2019-11-05T01:20:00Z,4.3999999999999995,342.164985,0
Horsham dryland,2,2019-11-05T01:30:00Z,4.45,354.852115,0
Horsham dryland,2,2019-11-05T01:40:00Z,4.54,1.050111,0
Horsham dryland,2,2019-11-05T01:50:00Z,4.58,357.149966,0
Horsham dryland,2,2019-11-05T02:00:00Z,5.34,355.309963,0
Horsham dryland,2,2019-11-05T02:10:00Z,5.359999999999999,2.391182,0
Horsham dryland,2,2019-11-05T02:20:00Z,4.62,343.638923,0
Horsham dryland,2,2019-11-05T02:30:00Z,4.92,346.486309,0
Horsham dryland,2,2019-11-05T02:40:00Z,4.319999999999999,340.57023,0
Horsham dryland,2,2019-11-05T02:50:00Z,4.9399999999999995,347.7411,0
Horsham dryland,2,2019-11-05T03:00:00Z,5.21,351.469234,0
Horsham dryland,2,2019-11-05T03:10:00Z,6.01,349.683536,0
Horsham dryland,2,2019-11-05T03:20:00Z,5.3500000000000005,344.419076,0
Horsham dryland,2,2019-11-05T03:30:00Z,5.76,345.031919,0
Horsham dryland,2,2019-11-05T03:40:00Z,4.61,350.030844,0
Horsham dryland,2,2019-11-05T03:50:00Z,5.7299999999999995,347.414771,0
Horsham dryland,2,2019-11-05T04:00:00Z,5.32,337.301293,0
Horsham dryland,2,2019-11-05T04:10:00Z,5.78,317.509365,0
Horsham dryland,2,2019-11-05T04:20:00Z,5.569999999999999,336.370622,0
Horsham dryland,2,2019-11-05T04:30:00Z,5.34,307.559043,0
Horsham dryland,2,2019-11-05T04:40:00Z,6.18,339.851586,0
Horsham dryland,2,2019-11-05T04:50:00Z,5.48,333.954232,0
Horsham dryland,2,2019-11-05T05:00:00Z,5.77,325.901268,0
Horsham dryland,2,2019-11-05T05:10:00Z,5.2700000000000005,319.497152,0
Horsham dryland,2,2019-11-05T05:20:00Z,5.090000000000001,341.137479,0
Horsham dryland,2,2019-11-05T05:30:00Z,6.17,316.960711,0
Horsham dryland,2,2019-11-05T05:40:00Z,5.82,332.370753,0
Horsham dryland,2,2019-11-05T05:50:00Z,6.529999999999999,327.812548,0
Horsham dryland,2,2019-11-05T06:00:00Z,5.83,327.604754,0
Horsham dryland,2,2019-11-05T06:10:00Z,4.54,330.726606,0
Horsham dryland,2,2019-11-05T06:20:00Z,5.38,340.337472,0
Horsham dryland,2,2019-11-05T06:30:00Z,5.4399999999999995,329.150242,0
Horsham dryland,2,2019-11-05T06:40:00Z,5.56,320.892228,0
Horsham dryland,2,2019-11-05T06:50:00Z,5.2700000000000005,333.209598,0
Horsham dryland,2,2019-11-05T07:00:00Z,5.99,333.975459,0
Horsham dryland,2,2019-11-05T07:10:00Z,5.329999999999999,306.507271,0
Horsham dryland,2,2019-11-05T07:20:00Z,4.71,307.989119,0
Horsham dryland,2,2019-11-05T07:30:00Z,5.37,303.084853,0
Horsham dryland,2,2019-11-05T07:40:00Z,5.2700000000000005,306.774285,0
Horsham dryland,2,2019-11-05T07:50:00Z,3.95,306.988768,0
Horsham dryland,2,2019-11-05T08:00:00Z,3.56,306.078698,0
Horsham dryland,2,2019-11-05T08:10:00Z,3.42,305.727398,0
Horsham dryland,2,2019-11-05T08:20:00Z,2.77,304.484908,0
Horsham dryland,2,2019-11-05T08:30:00Z,2.5199999999999996,296.826674,0
Horsham dryland,2,2019-11-05T08:40:00Z,2.82,297.781574,0
Horsham dryland,2,2019-11-05T08:50:00Z,2.82,299.445429,0
Horsham dryland,2,2019-11-05T09:00:00Z,1.7,304.286877,0
Horsham dryland,2,2019-11-05T09:10:00Z,1.2,297.183883,0
Horsham dryland,2,2019-11-05T09:20:00Z,0.83,300.579227,0
Horsham dryland,2,2019-11-05T09:30:00Z,0.8099999999999999,302.100658,0
Horsham dryland,2,2019-11-05T09:40:00Z,0.82,302.600334,0
Horsham dryland,2,2019-11-05T09:50:00Z,0.7999999999999999,302.600334,0
Horsham dryland,2,2019-11-05T10:00:00Z,0.7699999999999999,302.600334,0
Horsham dryland,2,2019-11-05T10:10:00Z,0.71,302.600334,0
Horsham dryland,2,2019-11-05T10:20:00Z,1.18,333.257563,0
Horsham dryland,2,2019-11-05T10:30:00Z,1.31,11.442357,0
Horsham dryland,2,2019-11-05T10:40:00Z,1.2999999999999998,11.795853,0
Horsham dryland,2,2019-11-05T10:50:00Z,1.4,3.332737,0
Horsham dryland,2,2019-11-05T11:00:00Z,1.37,341.920921,0
Horsham dryland,2,2019-11-05T11:10:00Z,1.2799999999999998,331.078849,0
Horsham dryland,2,2019-11-05T11:20:00Z,1.35,359.273243,0
Horsham dryland,2,2019-11-05T11:30:00Z,1.42,0.946951,0
Horsham dryland,2,2019-11-05T11:40:00Z,1.17,332.88114,0
Horsham dryland,2,2019-11-05T11:50:00Z,1.01,328.182965,0
Horsham dryland,2,2019-11-05T12:00:00Z,1.0799999999999998,328.701184,0
Horsham dryland,2,2019-11-05T12:10:00Z,1.2999999999999998,287.250944,0
Horsham dryland,2,2019-11-05T12:20:00Z,1.53,276.823462,0
Horsham dryland,2,2019-11-05T12:30:00Z,1.39,334.512003,0
Horsham dryland,2,2019-11-05T12:40:00Z,1.27,336.254626,0
Horsham dryland,2,2019-11-05T12:50:00Z,1.35,342.981716,0
Horsham dryland,2,2019-11-05T13:00:00Z,1.0799999999999998,10.425809,0
Horsham dryland,2,2019-11-05T13:10:00Z,0.51,11.332012,0
Horsham dryland,2,2019-11-05T13:20:00Z,1.01,11.442357,0
Horsham dryland,2,2019-11-05T13:30:00Z,1.23,11.442357,0
Horsham dryland,2,2019-11-05T13:40:00Z,1.44,9.759381,0
Horsham dryland,2,2019-11-05T13:50:00Z,1.3399999999999999,1.125509,0
Horsham dryland,2,2019-11-05T14:00:00Z,1.1099999999999999,4.735583,0
Horsham dryland,2,2019-11-05T14:10:00Z,0.96,9.610325,0
Horsham dryland,2,2019-11-05T14:20:00Z,0.13999999999999999,9.851327,0
Horsham dryland,2,2019-11-05T14:30:00Z,0.13,32.83497,0
Horsham dryland,2,2019-11-05T14:40:00Z,0.03,41.869129,0
Horsham dryland,2,2019-11-05T14:50:00Z,0.09999999999999999,47.399258,0
Horsham dryland,2,2019-11-05T15:00:00Z,0.29,49.704117,0
Horsham dryland,2,2019-11-05T15:10:00Z,0,49.77685,0
Horsham dryland,2,2019-11-05T15:20:00Z,0,49.77685,0
Horsham dryland,2,2019-11-05T15:30:00Z,0.039999999999999994,49.77685,0
Horsham dryland,2,2019-11-05T15:40:00Z,0.39999999999999997,49.77685,0
Horsham dryland,2,2019-11-05T15:50:00Z,0,49.77685,0
Horsham dryland,2,2019-11-05T16:00:00Z,0.47,49.77685,0
Horsham dryland,2,2019-11-05T16:10:00Z,0.3,49.704117,0
Horsham dryland,2,2019-11-05T16:20:00Z,1.01,47.870365,0
Horsham dryland,2,2019-11-05T16:30:00Z,0.83,48.26368,0
Horsham dryland,2,2019-11-05T16:40:00Z,0.6799999999999999,49.227564,0
Horsham dryland,2,2019-11-05T16:50:00Z,0.6599999999999999,49.862826,0
Horsham dryland,2,2019-11-05T17:00:00Z,0.6,10.656219,0
Horsham dryland,2,2019-11-05T17:10:00Z,0.039999999999999994,4.398705,0
Horsham dryland,2,2019-11-05T17:20:00Z,0,5.867506,0
Horsham dryland,2,2019-11-05T17:30:00Z,0.11,18.212873,0
Horsham dryland,2,2019-11-05T17:40:00Z,0.42,28.554416,0
Horsham dryland,2,2019-11-05T17:50:00Z,0.6,23.926559,0
Horsham dryland,2,2019-11-05T18:00:00Z,0.9,37.634114,0
Horsham dryland,2,2019-11-05T18:10:00Z,1.81,27.630896,0
Horsham dryland,2,2019-11-05T18:20:00Z,1.6199999999999999,34.502489,0
Horsham dryland,2,2019-11-05T18:30:00Z,2.11,37.246065,0
Horsham dryland,2,2019-11-05T18:40:00Z,2.89,21.256582,0
Horsham dryland,2,2019-11-05T18:50:00Z,2.07,36.088317,0
Horsham dryland,2,2019-11-05T19:00:00Z,2.06,36.731447,0
Horsham dryland,2,2019-11-05T19:10:00Z,2.58,22.575339,0
Horsham dryland,2,2019-11-05T19:20:00Z,2.33,27.388653,0
Horsham dryland,2,2019-11-05T19:30:00Z,2.59,7.392292,0
Horsham dryland,2,2019-11-05T19:40:00Z,2.44,3.625776,0
Horsham dryland,2,2019-11-05T19:50:00Z,3.06,5.812482,0
Horsham dryland,2,2019-11-05T20:00:00Z,3.17,7.602119,0
Horsham dryland,2,2019-11-05T20:10:00Z,3.1599999999999997,9.108189,0
Horsham dryland,2,2019-11-05T20:20:00Z,3.2099999999999995,16.039943,0
Horsham dryland,2,2019-11-05T20:30:00Z,4.06,12.702732,0
Horsham dryland,2,2019-11-05T20:40:00Z,4.12,10.697773,0
Horsham dryland,2,2019-11-05T20:50:00Z,4.1499999999999995,352.874984,0
Horsham dryland,2,2019-11-05T21:00:00Z,5.02,340.089374,0
Horsham dryland,2,2019-11-05T21:10:00Z,5.92,335.661679,0
Horsham dryland,2,2019-11-05T21:20:00Z,5.81,329.821068,0
Horsham dryland,2,2019-11-05T21:30:00Z,6.15,316.558061,0
Horsham dryland,2,2019-11-05T21:40:00Z,6.390000000000001,332.98292,0
Horsham dryland,2,2019-11-05T21:50:00Z,6.33,333.541645,0
Horsham dryland,2,2019-11-05T22:00:00Z,6.96,349.438989,0
Horsham dryland,2,2019-11-05T22:10:00Z,7.55,350.863654,0
Horsham dryland,2,2019-11-05T22:20:00Z,8.059999999999999,355.52212,0
Horsham dryland,2,2019-11-05T22:30:00Z,8.23,348.21695,0
Horsham dryland,2,2019-11-05T22:40:00Z,6.62,344.425602,0
Horsham dryland,2,2019-11-05T22:50:00Z,6.709999999999999,345.389094,0
Horsham dryland,2,2019-11-05T23:00:00Z,6.85,336.377469,0
Horsham dryland,2,2019-11-05T23:10:00Z,7.98,344.251778,0
Horsham dryland,2,2019-11-05T23:20:00Z,8.19,336.817955,0
Horsham dryland,2,2019-11-05T23:30:00Z,7.71,336.342003,0
Horsham dryland,2,2019-11-05T23:40:00Z,6.869999999999999,323.32565,0
Horsham dryland,2,2019-11-05T23:50:00Z,7.42,336.688145,0
Horsham dryland,2,2019-11-06T00:00:00Z,8.82,341.25866,0
Horsham dryland,2,2019-11-06T00:10:00Z,8.299999999999999,336.356773,0
Horsham dryland,2,2019-11-06T00:20:00Z,8.85,338.544019,0
Horsham dryland,2,2019-11-06T00:30:00Z,8.450000000000001,334.471863,0
Horsham dryland,2,2019-11-06T00:40:00Z,8.84,336.84836,0
Horsham dryland,2,2019-11-06T00:50:00Z,8.959999999999999,333.649539,0
Horsham dryland,2,2019-11-06T01:00:00Z,9.16,327.740366,0
Horsham dryland,2,2019-11-06T01:10:00Z,9.149999999999999,330.182408,0
Horsham dryland,2,2019-11-06T01:20:00Z,9.569999999999999,335.978601,0
Horsham dryland,2,2019-11-06T01:30:00Z,9.49,341.454938,0
Horsham dryland,2,2019-11-06T01:40:00Z,10.559999999999999,346.331758,0
Horsham dryland,2,2019-11-06T01:50:00Z,9.04,349.176989,0
Horsham dryland,2,2019-11-06T02:00:00Z,9.53,330.784259,0
Horsham dryland,2,2019-11-06T02:10:00Z,10.16,341.678959,0
Horsham dryland,2,2019-11-06T02:20:00Z,10.84,343.062639,0
Horsham dryland,2,2019-11-06T02:30:00Z,10.04,334.975674,0
Horsham dryland,2,2019-11-06T02:40:00Z,9.94,324.490561,0
Horsham dryland,2,2019-11-06T02:50:00Z,9.32,325.175511,0
Horsham dryland,2,2019-11-06T03:00:00Z,10.23,326.174881,0
Horsham dryland,2,2019-11-06T03:10:00Z,10.86,329.528393,0
Horsham dryland,2,2019-11-06T03:20:00Z,9.629999999999999,321.835917,0
Horsham dryland,2,2019-11-06T03:30:00Z,9.51,323.341698,0
Horsham dryland,2,2019-11-06T03:40:00Z,10.03,323.460606,0
Horsham dryland,2,2019-11-06T03:50:00Z,10.22,324.448392,0
Horsham dryland,2,2019-11-06T04:00:00Z,10.120000000000001,327.945594,0
Horsham dryland,2,2019-11-06T04:10:00Z,9.59,327.369062,0
Horsham dryland,2,2019-11-06T04:20:00Z,8.79,322.023966,0
Horsham dryland,2,2019-11-06T04:30:00Z,8.86,328.007089,0
Horsham dryland,2,2019-11-06T04:40:00Z,8.94,316.584196,0
Horsham dryland,2,2019-11-06T04:50:00Z,8.39,334.476575,0
Horsham dryland,2,2019-11-06T05:00:00Z,8.09,317.561307,0
Horsham dryland,2,2019-11-06T05:10:00Z,7.51,313.168492,0
Horsham dryland,2,2019-11-06T05:20:00Z,8.52,328.438188,0
Horsham dryland,2,2019-11-06T05:30:00Z,8.69,324.555877,0
Horsham dryland,2,2019-11-06T05:40:00Z,8.21,326.661828,0
Horsham dryland,2,2019-11-06T05:50:00Z,8.34,335.432829,0
Horsham dryland,2,2019-11-06T06:00:00Z,9.77,330.297887,0
Horsham dryland,2,2019-11-06T06:10:00Z,9.450000000000001,336.515159,0
Horsham dryland,2,2019-11-06T06:20:00Z,9.87,340.261453,0
Horsham dryland,2,2019-11-06T06:30:00Z,8.69,337.809711,0
Horsham dryland,2,2019-11-06T06:40:00Z,9.02,318.337794,0
Horsham dryland,2,2019-11-06T06:50:00Z,8.94,315.90938,0
Horsham dryland,2,2019-11-06T07:00:00Z,7.7299999999999995,302.535067,0
Horsham dryland,2,2019-11-06T07:10:00Z,7.5,318.922713,0
Horsham dryland,2,2019-11-06T07:20:00Z,7.17,322.043947,0
Horsham dryland,2,2019-11-06T07:30:00Z,8.559999999999999,326.628948,0
Horsham dryland,2,2019-11-06T07:40:00Z,8.479999999999999,308.995413,0
Horsham dryland,2,2019-11-06T07:50:00Z,6.93,310.216181,0
Horsham dryland,2,2019-11-06T08:00:00Z,6.36,309.595092,0
Horsham dryland,2,2019-11-06T08:10:00Z,7.61,319.899092,0
Horsham dryland,2,2019-11-06T08:20:00Z,7.35,327.93378,0
Horsham dryland,2,2019-11-06T08:30:00Z,7.2,328.85898,0
Horsham dryland,2,2019-11-06T08:40:00Z,5.9799999999999995,329.842619,0
Horsham dryland,2,2019-11-06T08:50:00Z,6.18,331.089327,0
Horsham dryland,2,2019-11-06T09:00:00Z,5.64,331.144339,0
Horsham dryland,2,2019-11-06T09:10:00Z,5.86,331.034123,0
Horsham dryland,2,2019-11-06T09:20:00Z,5.46,333.485788,0
Horsham dryland,2,2019-11-06T09:30:00Z,4.9399999999999995,332.67105,0
Horsham dryland,2,2019-11-06T09:40:00Z,5.63,330.46785,0
Horsham dryland,2,2019-11-06T09:50:00Z,6.57,326.565573,0
Horsham dryland,2,2019-11-06T10:00:00Z,6.91,325.609686,0
Horsham dryland,2,2019-11-06T10:10:00Z,6.67,325.644469,0
Horsham dryland,2,2019-11-06T10:20:00Z,6.789999999999999,324.489096,0
Horsham dryland,2,2019-11-06T10:30:00Z,6.89,325.803184,0
Horsham dryland,2,2019-11-06T10:40:00Z,5.19,325.515092,0
Horsham dryland,2,2019-11-06T10:50:00Z,4.95,325.48559,0
Horsham dryland,2,2019-11-06T11:00:00Z,5.0600000000000005,329.211698,0
Horsham dryland,2,2019-11-06T11:10:00Z,4.89,330.890144,0
Horsham dryland,2,2019-11-06T11:20:00Z,4.92,337.520566,0
Horsham dryland,2,2019-11-06T11:30:00Z,5.3,334.653824,0
Horsham dryland,2,2019-11-06T11:40:00Z,5.51,336.095573,0
Horsham dryland,2,2019-11-06T11:50:00Z,5.08,334.556253,0
Horsham dryland,2,2019-11-06T12:00:00Z,4.9,328.429858,0
Horsham dryland,2,2019-11-06T12:10:00Z,5.489999999999999,318.879919,0
Horsham dryland,2,2019-11-06T12:20:00Z,5.53,326.151307,0
Horsham dryland,2,2019-11-06T12:30:00Z,6.1,331.799831,0
Horsham dryland,2,2019-11-06T12:40:00Z,5.63,331.034123,0
Horsham dryland,2,2019-11-06T12:50:00Z,4.9399999999999995,327.764951,0
Horsham dryland,2,2019-11-06T13:00:00Z,4.43,328.48947,0
Horsham dryland,2,2019-11-06T13:10:00Z,4.62,327.825674,0
Horsham dryland,2,2019-11-06T13:20:00Z,4.31,331.907423,0
Horsham dryland,2,2019-11-06T13:30:00Z,4.239999999999999,329.30945,0
Horsham dryland,2,2019-11-06T13:40:00Z,4.52,331.298796,0
Horsham dryland,2,2019-11-06T13:50:00Z,4.92,327.786136,0
Horsham dryland,2,2019-11-06T14:00:00Z,4.75,322.947195,0.2
Horsham dryland,2,2019-11-06T14:10:00Z,3.9299999999999997,325.073525,0
Horsham dryland,2,2019-11-06T14:20:00Z,3,325.867259,0
Horsham dryland,2,2019-11-06T14:30:00Z,3.7,332.92792,0
Horsham dryland,2,2019-11-06T14:40:00Z,4.109999999999999,328.781597,0
Horsham dryland,2,2019-11-06T14:50:00Z,4.61,331.38954,0
Horsham dryland,2,2019-11-06T15:00:00Z,4.27,332.667641,0
Horsham dryland,2,2019-11-06T15:10:00Z,4.66,330.580178,0
Horsham dryland,2,2019-11-06T15:20:00Z,5.2299999999999995,332.566123,0
Horsham dryland,2,2019-11-06T15:30:00Z,6,330.580178,0
Horsham dryland,2,2019-11-06T15:40:00Z,5.6499999999999995,329.447591,0
Horsham dryland,2,2019-11-06T15:50:00Z,5.489999999999999,326.751875,0
Horsham dryland,2,2019-11-06T16:00:00Z,4.79,329.801188,0
Horsham dryland,2,2019-11-06T16:10:00Z,4.52,330.01456,0
Horsham dryland,2,2019-11-06T16:20:00Z,4.3,331.846653,0
Horsham dryland,2,2019-11-06T16:30:00Z,4.06,330.63605,0
Horsham dryland,2,2019-11-06T16:40:00Z,3.7199999999999998,330.779065,0
Horsham dryland,2,2019-11-06T16:50:00Z,3.4099999999999997,328.199158,0
Horsham dryland,2,2019-11-06T17:00:00Z,3.38,331.807088,0
Horsham dryland,2,2019-11-06T17:10:00Z,3.36,335.678694,0
Horsham dryland,2,2019-11-06T17:20:00Z,3.71,344.585395,0
Horsham dryland,2,2019-11-06T17:30:00Z,4.1499999999999995,341.0969,0
Horsham dryland,2,2019-11-06T17:40:00Z,3.9299999999999997,335.010567,0
Horsham dryland,2,2019-11-06T17:50:00Z,3.8600000000000003,335.897765,0
Horsham dryland,2,2019-11-06T18:00:00Z,3.61,336.442381,0
Horsham dryland,2,2019-11-06T18:10:00Z,3.67,341.385441,0
Horsham dryland,2,2019-11-06T18:20:00Z,3.1599999999999997,338.578726,0
Horsham dryland,2,2019-11-06T18:30:00Z,3.13,339.696592,0
Horsham dryland,2,2019-11-06T18:40:00Z,2.82,347.175602,0
Horsham dryland,2,2019-11-06T18:50:00Z,2.75,349.045937,0
Horsham dryland,2,2019-11-06T19:00:00Z,2.89,348.333644,0
Horsham dryland,2,2019-11-06T19:10:00Z,3.23,345.134642,0
Horsham dryland,2,2019-11-06T19:20:00Z,2.86,342.4342,0
Horsham dryland,2,2019-11-06T19:30:00Z,3.54,341.019394,0
Horsham dryland,2,2019-11-06T19:40:00Z,4.34,341.31105,0
Horsham dryland,2,2019-11-06T19:50:00Z,4.33,340.192527,0
Horsham dryland,2,2019-11-06T20:00:00Z,5.1,335.224859,0
Horsham dryland,2,2019-11-06T20:10:00Z,5.76,338.521441,0
Horsham dryland,2,2019-11-06T20:20:00Z,5.489999999999999,338.773232,0
Horsham dryland,2,2019-11-06T20:30:00Z,5.58,341.492248,0
Horsham dryland,2,2019-11-06T20:40:00Z,6.319999999999999,337.813917,0
Horsham dryland,2,2019-11-06T20:50:00Z,6.28,330.541595,0
Horsham dryland,2,2019-11-06T21:00:00Z,6.449999999999999,329.726996,0
Horsham dryland,2,2019-11-06T21:10:00Z,6.419999999999999,329.371303,0
Horsham dryland,2,2019-11-06T21:20:00Z,6.869999999999999,338.540778,0
Horsham dryland,2,2019-11-06T21:30:00Z,7.43,343.771819,0
Horsham dryland,2,2019-11-06T21:40:00Z,7,335.14399,0
Horsham dryland,2,2019-11-06T21:50:00Z,7.9,328.189375,0
Horsham dryland,2,2019-11-06T22:00:00Z,7.279999999999999,329.371303,0
Horsham dryland,2,2019-11-06T22:10:00Z,7.6,337.088263,0
Horsham dryland,2,2019-11-06T22:20:00Z,7.92,335.080336,0
Horsham dryland,2,2019-11-06T22:30:00Z,8.01,336.665959,0
Horsham dryland,2,2019-11-06T22:40:00Z,8.08,336.771286,0
Horsham dryland,2,2019-11-06T22:50:00Z,6.51,338.904589,0
Horsham dryland,2,2019-11-06T23:00:00Z,8.639999999999999,350.308419,0
Horsham dryland,2,2019-11-06T23:10:00Z,7.97,347.014156,0
Horsham dryland,2,2019-11-06T23:20:00Z,8.03,336.049145,0
Horsham dryland,2,2019-11-06T23:30:00Z,8.42,344.96548,0
Horsham dryland,2,2019-11-06T23:40:00Z,9.1,343.124969,0
Horsham dryland,2,2019-11-06T23:50:00Z,9.149999999999999,333.538277,0
Horsham dryland,2,2019-11-07T00:00:00Z,6.92,315.165117,0
Horsham dryland,2,2019-11-07T00:10:00Z,7.18,322.226605,0
Horsham dryland,2,2019-11-07T00:20:00Z,7.46,335.393897,0
Horsham dryland,2,2019-11-07T00:30:00Z,7.37,338.870333,0
Horsham dryland,2,2019-11-07T00:40:00Z,9.55,340.369298,0
Horsham dryland,2,2019-11-07T00:50:00Z,9.77,352.817659,0
Horsham dryland,2,2019-11-07T01:00:00Z,8.959999999999999,340.22271,0
Horsham dryland,2,2019-11-07T01:10:00Z,9.51,345.547572,0
Horsham dryland,2,2019-11-07T01:20:00Z,9.83,348.826162,0
Horsham dryland,2,2019-11-07T01:30:00Z,8.139999999999999,337.424661,0
Horsham dryland,2,2019-11-07T01:40:00Z,10.59,350.36883,0
